,Season,Week,Winner,Logo1,Name1,Abbrev1,Wins1,Losses1,Ties1,Score1,CurrentStatsTotal1,ExpectedWins1,PFonWins1,PAonLosses1,PFonLosses1,PAonWins1,Logo2,Name2,Abbrev2,Wins2,Losses2,Ties2,Score2,CurrentStatsTotal2,ExpectedWins2,PFonWins2,PAonLosses2,PFonLosses2,PAonWins2,Type,MedPF1,MedPA1,MedPF2,MedPA2
71,2018,9,AWAY,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,9,4,0,116.4,,0.9333333333333332,0,0,0,0,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,6,7,0,59.0,,0.0666666666666666,0,0,0,0,Regular,0,0,0,0
72,2018,10,AWAY,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,9,4,0,95.3,,0.6666666666666666,0,0,0,0,http://g.espncdn.com/s/ffllm/logos/MickeyAndDonald-Disney/Disney-08.svg,KAISER TROOPERS,KATO,8,5,0,40.6,,0.0,0,0,0,0,Regular,0,0,0,0
73,2018,10,AWAY,http://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,5,8,0,85.6,,0.4666666666666667,0,0,0,0,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,72.3,,0.2666666666666666,0,0,0,0,Regular,0,0,0,0
74,2018,10,HOME,http://imagizer.imageshack.us/a/img921/8576/U6F9Jw.jpg,Rosa Patriota,Rosa,5,8,0,65.3,,0.1333333333333333,0,0,0,0,http://g.espncdn.com/s/ffllm/logos/StarWarsTheForceAwakens-ToddDetwiler/ESPN_Star_Wars_12a.svg,Team Maia,MAIA,9,4,0,104.4,,0.7333333333333333,0,0,0,0,Regular,0,0,0,0
75,2018,10,HOME,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,2,11,0,89.8,,0.5333333333333333,0,0,0,0,http://i63.tinypic.com/dpx2ck.jpg,Valter Figueiredu's ,KAIO,9,4,0,111.5,,0.8,0,0,0,0,Regular,0,0,0,0
76,2018,10,HOME,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,2,11,0,57.3,,0.0666666666666666,0,0,0,0,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,7,6,0,82.0,,0.4,0,0,0,0,Regular,0,0,0,0
77,2018,10,HOME,http://i64.tinypic.com/2qbgf3t.png,Recife Eulers,JOAO,7,6,0,69.4,,0.2,0,0,0,0,http://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,9,4,0,112.1,,0.8666666666666667,0,0,0,0,Regular,0,0,0,0
78,2018,10,AWAY,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,9,4,0,127.1,,0.9333333333333332,0,0,0,0,http://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,5,8,0,93.7,,0.6,0,0,0,0,Regular,0,0,0,0
79,2018,10,AWAY,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,6,7,0,138.8,,1.0,0,0,0,0,http://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,4,9,0,74.9,,0.3333333333333333,0,0,0,0,Regular,0,0,0,0
80,2018,11,HOME,http://imagizer.imageshack.us/a/img921/8576/U6F9Jw.jpg,Rosa Patriota,Rosa,5,8,0,32.0,,0.0,0,0,0,0,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,9,4,0,111.1,,0.8666666666666667,0,0,0,0,Regular,0,0,0,0
81,2018,11,HOME,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,2,11,0,68.5,,0.2666666666666666,0,0,0,0,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,71.8,,0.4,0,0,0,0,Regular,0,0,0,0
82,2018,11,AWAY,http://i63.tinypic.com/dpx2ck.jpg,Valter Figueiredu's ,KAIO,9,4,0,111.8,,0.9333333333333332,0,0,0,0,http://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,5,8,0,87.7,,0.6,0,0,0,0,Regular,0,0,0,0
83,2018,11,HOME,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,2,11,0,61.8,,0.1333333333333333,0,0,0,0,http://g.espncdn.com/s/ffllm/logos/MickeyAndDonald-Disney/Disney-08.svg,KAISER TROOPERS,KATO,8,5,0,69.4,,0.3333333333333333,0,0,0,0,Regular,0,0,0,0
84,2018,11,AWAY,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,7,6,0,102.8,,0.7333333333333333,0,0,0,0,http://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,4,9,0,74.2,,0.4666666666666667,0,0,0,0,Regular,0,0,0,0
85,2018,11,HOME,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,9,4,0,67.3,,0.2,0,0,0,0,http://i64.tinypic.com/2qbgf3t.png,Recife Eulers,JOAO,7,6,0,95.6,,0.6666666666666666,0,0,0,0,Regular,0,0,0,0
86,2018,11,HOME,http://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,5,8,0,55.9,,0.0666666666666666,0,0,0,0,http://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,9,4,0,107.1,,0.8,0,0,0,0,Regular,0,0,0,0
87,2018,11,HOME,http://g.espncdn.com/s/ffllm/logos/StarWarsTheForceAwakens-ToddDetwiler/ESPN_Star_Wars_12a.svg,Team Maia,MAIA,9,4,0,83.6,,0.5333333333333333,0,0,0,0,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,6,7,0,115.7,,1.0,0,0,0,0,Regular,0,0,0,0
88,2018,12,HOME,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,6,7,0,71.3,,0.4,0,0,0,0,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,9,4,0,93.1,,0.6,0,0,0,0,Regular,0,0,0,0
89,2018,12,AWAY,http://imagizer.imageshack.us/a/img921/8576/U6F9Jw.jpg,Rosa Patriota,Rosa,5,8,0,122.2,,0.8666666666666667,0,0,0,0,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,2,11,0,103.0,,0.7333333333333333,0,0,0,0,Regular,0,0,0,0
90,2018,12,AWAY,http://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,5,8,0,75.9,,0.5333333333333333,0,0,0,0,http://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,4,9,0,67.5,,0.2,0,0,0,0,Regular,0,0,0,0
91,2018,12,AWAY,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,9,4,0,128.7,,0.9333333333333332,0,0,0,0,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,103.0,,0.7333333333333333,0,0,0,0,Regular,0,0,0,0
92,2018,12,AWAY,http://g.espncdn.com/s/ffllm/logos/MickeyAndDonald-Disney/Disney-08.svg,KAISER TROOPERS,KATO,8,5,0,68.3,,0.2666666666666666,0,0,0,0,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,7,6,0,61.1,,0.0666666666666666,0,0,0,0,Regular,0,0,0,0
93,2018,12,HOME,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,2,11,0,67.4,,0.1333333333333333,0,0,0,0,http://i64.tinypic.com/2qbgf3t.png,Recife Eulers,JOAO,7,6,0,74.7,,0.4666666666666667,0,0,0,0,Regular,0,0,0,0
94,2018,12,HOME,http://g.espncdn.com/s/ffllm/logos/StarWarsTheForceAwakens-ToddDetwiler/ESPN_Star_Wars_12a.svg,Team Maia,MAIA,9,4,0,54.7,,0.0,0,0,0,0,http://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,5,8,0,104.5,,0.8,0,0,0,0,Regular,0,0,0,0
95,2018,12,AWAY,http://i63.tinypic.com/dpx2ck.jpg,Valter Figueiredu's ,KAIO,9,4,0,138.2,,1.0,0,0,0,0,http://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,9,4,0,68.7,,0.3333333333333333,0,0,0,0,Regular,0,0,0,0
96,2018,13,AWAY,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,102.8,,0.9333333333333332,0,0,0,0,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,9,4,0,75.1,,0.5333333333333333,0,0,0,0,Regular,0,0,0,0
97,2018,13,AWAY,http://g.espncdn.com/s/ffllm/logos/MickeyAndDonald-Disney/Disney-08.svg,KAISER TROOPERS,KATO,8,5,0,77.0,,0.6,0,0,0,0,http://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,5,8,0,67.0,,0.2666666666666666,0,0,0,0,Regular,0,0,0,0
98,2018,13,HOME,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,2,11,0,44.1,,0.0666666666666666,0,0,0,0,http://imagizer.imageshack.us/a/img921/8576/U6F9Jw.jpg,Rosa Patriota,Rosa,5,8,0,90.6,,0.8666666666666667,0,0,0,0,Regular,0,0,0,0
99,2018,13,HOME,http://g.espncdn.com/s/ffllm/logos/StarWarsTheForceAwakens-ToddDetwiler/ESPN_Star_Wars_12a.svg,Team Maia,MAIA,9,4,0,35.2,,0.0,0,0,0,0,http://i63.tinypic.com/dpx2ck.jpg,Valter Figueiredu's ,KAIO,9,4,0,89.4,,0.8,0,0,0,0,Regular,0,0,0,0
100,2018,13,AWAY,http://i64.tinypic.com/2qbgf3t.png,Recife Eulers,JOAO,7,6,0,73.3,,0.4666666666666667,0,0,0,0,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,6,7,0,61.2,,0.2,0,0,0,0,Regular,0,0,0,0
101,2018,13,AWAY,http://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,9,4,0,70.9,,0.4,0,0,0,0,http://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,4,9,0,68.2,,0.3333333333333333,0,0,0,0,Regular,0,0,0,0
102,2018,13,HOME,http://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,5,8,0,78.2,,0.6666666666666666,0,0,0,0,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,7,6,0,87.2,,0.7333333333333333,0,0,0,0,Regular,0,0,0,0
103,2018,13,HOME,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,2,11,0,61.1,,0.1333333333333333,0,0,0,0,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,9,4,0,125.4,,1.0,0,0,0,0,Regular,0,0,0,0
104,2018,14,HOME,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,7,6,0,89.6,,0.6,0,0,0,0,http://i63.tinypic.com/dpx2ck.jpg,Valter Figueiredu's ,KAIO,9,4,0,106.8,,0.8666666666666667,0,0,0,0,Regular,0,0,0,0
105,2018,14,HOME,http://g.espncdn.com/s/ffllm/logos/StarWarsTheForceAwakens-ToddDetwiler/ESPN_Star_Wars_12a.svg,Team Maia,MAIA,9,4,0,64.0,,0.3333333333333333,0,0,0,0,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,9,4,0,102.1,,0.8,0,0,0,0,Regular,0,0,0,0
106,2018,14,HOME,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,53.5,,0.1333333333333333,0,0,0,0,http://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,9,4,0,118.0,,1.0,0,0,0,0,Regular,0,0,0,0
107,2018,14,HOME,http://g.espncdn.com/s/ffllm/logos/MickeyAndDonald-Disney/Disney-08.svg,KAISER TROOPERS,KATO,8,5,0,54.0,,0.2,0,0,0,0,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,9,4,0,94.9,,0.7333333333333333,0,0,0,0,Regular,0,0,0,0
108,2018,14,HOME,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,6,7,0,62.2,,0.2666666666666666,0,0,0,0,http://i64.tinypic.com/2qbgf3t.png,Recife Eulers,JOAO,7,6,0,70.5,,0.4,0,0,0,0,Regular,0,0,0,0
109,2018,14,HOME,http://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,5,8,0,52.1,,0.0666666666666666,0,0,0,0,http://imagizer.imageshack.us/a/img921/8576/U6F9Jw.jpg,Rosa Patriota,Rosa,5,8,0,115.3,,0.9333333333333332,0,0,0,0,Regular,0,0,0,0
110,2018,14,HOME,http://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,4,9,0,73.5,,0.4666666666666667,0,0,0,0,http://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,5,8,0,77.0,,0.5333333333333333,0,0,0,0,Regular,0,0,0,0
111,2018,14,HOME,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,2,11,0,35.2,,0.0,0,0,0,0,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,2,11,0,94.9,,0.7333333333333333,0,0,0,0,Regular,0,0,0,0
112,2018,15,AWAY,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,9,4,0,74.4,,0.3333333333333333,0,0,0,0,http://i63.tinypic.com/dpx2ck.jpg,Valter Figueiredu's ,KAIO,9,4,0,64.4,,0.2,0,0,0,0,Playoff,0,0,0,0
113,2018,15,AWAY,http://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,9,4,0,113.9,,1.0,0,0,0,0,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,9,4,0,86.0,,0.6666666666666666,0,0,0,0,Playoff,0,0,0,0
114,2018,15,AWAY,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,80.5,,0.6,0,0,0,0,http://g.espncdn.com/s/ffllm/logos/StarWarsTheForceAwakens-ToddDetwiler/ESPN_Star_Wars_12a.svg,Team Maia,MAIA,9,4,0,48.4,,0.0666666666666666,0,0,0,0,Playoff,0,0,0,0
115,2018,15,AWAY,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,7,6,0,78.3,,0.5333333333333333,0,0,0,0,http://g.espncdn.com/s/ffllm/logos/MickeyAndDonald-Disney/Disney-08.svg,KAISER TROOPERS,KATO,8,5,0,75.4,,0.4,0,0,0,0,Playoff,0,0,0,0
116,2018,15,HOME,http://imagizer.imageshack.us/a/img921/8576/U6F9Jw.jpg,Rosa Patriota,Rosa,5,8,0,71.3,,0.2666666666666666,0,0,0,0,http://i64.tinypic.com/2qbgf3t.png,Recife Eulers,JOAO,7,6,0,102.2,,0.9333333333333332,0,0,0,0,Playoff,0,0,0,0
117,2018,15,HOME,http://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,5,8,0,77.6,,0.4666666666666667,0,0,0,0,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,6,7,0,88.8,,0.7333333333333333,0,0,0,0,Playoff,0,0,0,0
118,2018,15,AWAY,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,2,11,0,96.7,,0.8666666666666667,0,0,0,0,http://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,5,8,0,53.9,,0.1333333333333333,0,0,0,0,Playoff,0,0,0,0
119,2018,15,HOME,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,2,11,0,34.9,,0.0,0,0,0,0,http://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,4,9,0,89.5,,0.8,0,0,0,0,Playoff,0,0,0,0
120,2018,16,HOME,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,9,4,0,104.2,,0.6666666666666666,0,0,0,0,http://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,9,4,0,117.5,,0.9333333333333332,0,0,0,0,Playoff,0,0,0,0
121,2018,16,HOME,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,9,4,0,105.6,,0.7333333333333333,0,0,0,0,http://i63.tinypic.com/dpx2ck.jpg,Valter Figueiredu's ,KAIO,9,4,0,105.7,,0.8,0,0,0,0,Playoff,0,0,0,0
122,2018,16,HOME,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,7,6,0,96.4,,0.4666666666666667,0,0,0,0,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,97.9,,0.5333333333333333,0,0,0,0,Playoff,0,0,0,0
123,2018,16,HOME,http://g.espncdn.com/s/ffllm/logos/MickeyAndDonald-Disney/Disney-08.svg,KAISER TROOPERS,KATO,8,5,0,51.3,,0.0666666666666666,0,0,0,0,http://g.espncdn.com/s/ffllm/logos/StarWarsTheForceAwakens-ToddDetwiler/ESPN_Star_Wars_12a.svg,Team Maia,MAIA,9,4,0,72.8,,0.2666666666666666,0,0,0,0,Playoff,0,0,0,0
124,2018,16,HOME,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,6,7,0,74.1,,0.3333333333333333,0,0,0,0,http://i64.tinypic.com/2qbgf3t.png,Recife Eulers,JOAO,7,6,0,108.1,,0.8666666666666667,0,0,0,0,Playoff,0,0,0,0
125,2018,16,AWAY,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,2,11,0,91.9,,0.4,0,0,0,0,http://imagizer.imageshack.us/a/img921/8576/U6F9Jw.jpg,Rosa Patriota,Rosa,5,8,0,67.8,,0.2,0,0,0,0,Playoff,0,0,0,0
126,2018,16,HOME,http://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,4,9,0,99.3,,0.6,0,0,0,0,http://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,5,8,0,144.6,,1.0,0,0,0,0,Playoff,0,0,0,0
127,2018,16,HOME,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,2,11,0,34.6,,0.0,0,0,0,0,http://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,5,8,0,56.0,,0.1333333333333333,0,0,0,0,Playoff,0,0,0,0
128,2019,1,AWAY,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,11,1,1,130.1,,0.9333333333333332,0,0,0,0,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,123.7,,0.8666666666666667,0,0,0,0,Regular,0,0,0,0
129,2019,1,HOME,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,3,9,1,78.1,,0.4,0,0,0,0,https://upload.wikimedia.org/wikipedia/commons/7/72/Bras%C3%A3o_do_Estado_de_Pernambuco.png,KAISER TROOPERS,KATO,2,11,0,114.1,,0.8,0,0,0,0,Regular,0,0,0,0
130,2019,1,AWAY,http://imagizer.imageshack.us/a/img921/8576/U6F9Jw.jpg,Rosa Patriota,Rosa,8,5,0,106.9,,0.6666666666666666,0,0,0,0,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,3,10,0,104.6,,0.6,0,0,0,0,Regular,0,0,0,0
131,2019,1,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,9,4,0,139.9,,1.0,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/StarWarsTheForceAwakens-ToddDetwiler/ESPN_Star_Wars_12a.svg,Team Maia,MAIA,3,10,0,61.2,,0.1333333333333333,0,0,0,0,Regular,0,0,0,0
132,2019,1,TIE,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,6,6,1,52.6,,0.0666666666666666,0,0,0,0,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,7,5,1,52.6,,0.0666666666666666,0,0,0,0,Regular,0,0,0,0
133,2019,1,HOME,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,7,6,0,70.1,,0.2,0,0,0,0,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,8,5,0,85.7,,0.5333333333333333,0,0,0,0,Regular,0,0,0,0
134,2019,1,HOME,https://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,7,6,0,76.7,,0.3333333333333333,0,0,0,0,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,6,7,0,108.3,,0.7333333333333333,0,0,0,0,Regular,0,0,0,0
135,2019,1,HOME,http://i64.tinypic.com/2qbgf3t.png,Recife Black Mambas,JOAO,7,6,0,76.7,,0.3333333333333333,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,7,6,0,80.5,,0.4666666666666667,0,0,0,0,Regular,0,0,0,0
136,2019,2,AWAY,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,11,1,1,86.9,,0.6,0,0,0,0,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,7,5,1,74.4,,0.2666666666666666,0,0,0,0,Regular,0,0,0,0
137,2019,2,AWAY,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,81.0,,0.4666666666666667,0,0,0,0,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,6,6,1,57.5,,0.0666666666666666,0,0,0,0,Regular,0,0,0,0
138,2019,2,HOME,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,3,9,1,62.8,,0.1333333333333333,0,0,0,0,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,8,5,0,90.3,,0.6666666666666666,0,0,0,0,Regular,0,0,0,0
139,2019,2,HOME,https://upload.wikimedia.org/wikipedia/commons/7/72/Bras%C3%A3o_do_Estado_de_Pernambuco.png,KAISER TROOPERS,KATO,2,11,0,94.1,,0.7333333333333333,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,7,6,0,94.4,,0.8,0,0,0,0,Regular,0,0,0,0
140,2019,2,HOME,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,3,10,0,73.6,,0.2,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,7,6,0,114.1,,1.0,0,0,0,0,Regular,0,0,0,0
